Time,RTx,RTy,RTz,LTx,LTy,LTz,Px,Py,Pz,Tx,Ty,Tz
0.2295,-1.603173375,-0.65435648,1.701326728,-2.093940496,1.243277192,-0.49076733,0.425331682,0,0.588920772,0.588920772,0.523485124,0.065435641
0.23625,-1.079688072,-1.63589108,0.81794554,-2.290247679,1.210559368,-0.687074244,0.49076733,0,0.65435648,0.687074244,0.458049506,0.03271782
0.243,-0.850663364,-2.159376144,-0.392613888,-2.617425919,1.046970248,-0.98153466,0.556203008,0.065435641,0.687074244,0.752509892,0.392613888,0
0.24975,-0.98153466,-1.63589108,-0.621638596,-3.140911102,0.81794554,-1.275995135,0.65435648,0.261742562,0.752509892,0.81794554,0.392613888,0
0.2565,-2.192094088,-0.588920772,-0.850663364,-3.5989604,0.81794554,-1.864915967,0.81794554,0.523485124,0.81794554,0.81794554,0.359896034,0.03271782
0.26325,-2.028505087,-0.556203008,-0.916099012,-3.991574287,0.81794554,-2.421118736,1.046970248,0.719792068,0.850663364,0.752509892,0.359896034,0.03271782
0.27,-1.7994802,0.523485124,0.556203008,-3.958856583,1.275995135,-2.781014919,1.406866312,0.81794554,0.621638596,0.65435648,0.32717824,0.03271782
0.27675,-1.96306932,0.523485124,1.079688072,-3.5989604,1.63589108,-3.468089104,1.832198024,0.883381188,0.392613888,0.523485124,0.294460386,0.065435641
0.2835,-1.995787144,0.425331682,1.406866312,-4.187880993,1.47230196,-4.318752289,2.224812031,0.883381188,0.130871281,0.425331682,0.294460386,0.130871281
0.29025,-2.224812031,0.16358912,1.537737727,-3.369935751,1.537737727,-4.384188175,2.355683088,0.81794554,0.196306944,0.359896034,0.359896034,0.229024753
0.297,-2.355683088,-0.03271782,1.570455551,-1.341430664,1.537737727,-3.762549639,2.12665844,0.65435648,0.359896034,0.359896034,0.425331682,0.32717824
0.30375,-2.322965384,-0.130871281,1.505019784,-1.603173375,1.96306932,-3.664396048,1.766762376,0.425331682,0.32717824,0.458049506,0.523485124,0.32717824
0.3105,-2.355683088,-0.16358912,1.439584136,-1.47230196,2.257529736,-3.926138639,1.505019784,0.32717824,0.752509892,0.588920772,0.621638596,0.261742562
0.31725,-2.453836679,-0.098153472,1.275995135,0,2.224812031,-4.613213062,1.243277192,-0.065435641,0.65435648,0.687074244,0.719792068,0.16358912
0.324,-2.781014919,0.130871281,1.341430664,1.014252543,1.505019784,-5.431158543,1.014252543,-0.458049506,0.523485124,0.752509892,0.785227776,0.098153472
0.33075,-3.042757511,0.588920772,1.308712959,1.439584136,0.785227776,-5.463876247,0.621638596,-0.752509892,0.261742562,0.850663364,0.752509892,0.130871281
0.3375,-3.140911102,1.046970248,1.374148488,0.752509892,0.752509892,-5.005826473,0.196306944,-0.98153466,0.098153472,0.883381188,0.752509892,0.196306944
0.34425,-3.010039568,1.308712959,1.537737727,0.294460386,0.916099012,-4.384188175,-0.065435641,-0.948816895,-0.03271782,0.916099012,0.719792068,0.32717824
0.351,-2.781014919,1.275995135,1.603173375,-0.294460386,1.046970248,-3.664396048,-0.16358912,-0.785227776,-0.196306944,0.81794554,0.719792068,0.359896034
0.35775,-2.650143623,1.177841544,1.668608904,-0.687074244,1.275995135,-3.173628807,-0.16358912,-0.523485124,-0.03271782,0.687074244,0.687074244,0.392613888
0.3645,-2.584707975,1.079688072,1.668608904,-1.341430664,1.603173375,-2.551990271,-0.098153472,-0.098153472,0.850663364,0.621638596,0.65435648,0.49076733
0.37125,-2.551990271,0.948816895,1.63589108,-2.977321625,0.588920772,1.145123839,-0.03271782,0.523485124,1.308712959,0.556203008,0.621638596,0.621638596
0.378,-2.486554384,0.81794554,1.570455551,-4.351469994,1.112406015,0.261742562,0.130871281,0.916099012,1.701326728,0.392613888,0.588920772,0.719792068
0.38475,-2.388401031,0.719792068,1.537737727,-3.337217808,2.388401031,-2.257529736,0.458049506,1.014252543,1.505019784,0.03271782,0.621638596,0.785227776
0.3915,-2.257529736,0.65435648,1.505019784,-3.697113752,3.239064455,-2.977321625,0.425331682,1.014252543,1.374148488,-0.65435648,0.687074244,0.98153466
0.39825,-2.028505087,0.687074244,1.505019784,-3.468089104,2.224812031,-2.748296976,-0.03271782,0.948816895,1.341430664,-1.897633791,0.425331682,1.537737727
0.405,-1.701326728,0.65435648,1.47230196,-2.192094088,1.96306932,-2.421118736,-0.523485124,0.687074244,1.014252543,-2.94460392,-0.359896034,1.341430664
0.41175,-1.341430664,0.588920772,1.439584136,-0.916099012,1.439584136,-3.108193159,-0.948816895,0.785227776,0.81794554,-1.96306932,-0.458049506,0.98153466
0.4185,-1.014252543,0.556203008,1.406866312,1.734044552,0.065435641,-1.930351615,-1.210559368,1.210559368,0.883381188,-0.785227776,0.03271782,1.112406015
0.42525,-0.65435648,0.392613888,1.275995135,1.96306932,1.243277192,-1.406866312,-1.570455551,1.505019784,0.883381188,-0.392613888,0.392613888,1.374148488
0.432,-0.32717824,0.130871281,1.112406015,0.98153466,1.734044552,-1.210559368,-2.322965384,1.537737727,0.752509892,-0.49076733,0.523485124,1.47230196
0.43875,0.130871281,-0.16358912,1.014252543,-0.883381188,1.079688072,-1.112406015,-2.846450567,1.505019784,0.65435648,-0.850663364,0.556203008,1.47230196
0.4455,0.883381188,-0.261742562,0.850663364,-2.093940496,0.425331682,-0.98153466,-2.519272327,1.406866312,0.588920772,-1.308712959,0.556203008,1.505019784
0.45225,1.603173375,-0.16358912,0.81794554,-1.406866312,0.850663364,-1.374148488,-1.7994802,0.98153466,0.65435648,-1.603173375,0.32717824,1.505019784
0.459,2.028505087,-0.065435641,0.65435648,-0.294460386,1.374148488,-1.374148488,-1.603173375,0.588920772,0.621638596,-1.570455551,0.130871281,1.47230196
0.46575,1.96306932,-0.098153472,0.556203008,-0.294460386,0.98153466,-1.079688072,-1.734044552,0.458049506,0.458049506,-1.406866312,0.130871281,1.47230196
0.4725,1.734044552,-0.261742562,0.523485124,-1.177841544,1.275995135,-1.145123839,-1.897633791,0.556203008,0.32717824,-1.374148488,0.229024753,1.439584136
0.47925,1.570455551,-0.32717824,0.621638596,-1.995787144,1.406866312,-0.687074244,-1.897633791,0.65435648,0.32717824,-1.406866312,0.261742562,1.341430664
0.486,1.341430664,-0.32717824,0.752509892,-2.584707975,1.7994802,-0.392613888,-1.897633791,0.687074244,0.261742562,-1.537737727,0.261742562,1.243277192
0.49275,0.916099012,-0.261742562,0.850663364,-2.879168272,1.7994802,-0.621638596,-1.63589108,0.687074244,0.32717824,-1.603173375,0.229024753,1.177841544
0.4995,0.458049506,-0.16358912,0.883381188,-3.108193159,1.112406015,-0.785227776,-1.47230196,0.523485124,0.294460386,-1.603173375,0.229024753,1.112406015
0.50625,0.16358912,-0.130871281,0.883381188,-3.173628807,0.49076733,-0.98153466,-1.374148488,0.359896034,0.229024753,-1.505019784,0.261742562,1.046970248
0.513,-0.03271782,-0.130871281,0.850663364,-3.27178216,0.261742562,-0.850663364,-1.374148488,0.196306944,0.098153472,-1.341430664,0.261742562,0.98153466
0.51975,-0.130871281,-0.130871281,0.785227776,-3.435371399,0.196306944,-0.523485124,-1.243277192,0.098153472,0.065435641,-1.177841544,0.229024753,0.883381188
0.5265,-0.261742562,-0.098153472,0.719792068,-3.566242456,0.229024753,0.065435641,-1.308712959,0.098153472,0,-0.98153466,0.196306944,0.785227776
0.53325,-0.392613888,-0.03271782,0.621638596,-3.697113752,-0.065435641,0.850663364,-1.210559368,0.196306944,0.03271782,-0.785227776,0.16358912,0.65435648
0.54,-0.523485124,0,0.556203008,-3.5989604,-0.130871281,1.210559368,-0.98153466,0.32717824,0.098153472,-0.523485124,0.196306944,0.523485124
0.54675,-0.65435648,0.03271782,0.458049506,-3.20634675,-0.359896034,1.603173375,-0.719792068,0.392613888,0.065435641,-0.294460386,0.229024753,0.392613888
0.5535,-0.785227776,-0.03271782,0.32717824,-2.650143623,-0.196306944,1.63589108,-0.458049506,0.458049506,0.065435641,-0.065435641,0.294460386,0.261742562
0.56025,-0.883381188,-0.03271782,0.229024753,-2.093940496,0.556203008,1.668608904,-0.229024753,0.49076733,0.098153472,0.16358912,0.32717824,0.16358912
0.567,-1.046970248,-0.130871281,0.130871281,-2.159376144,1.145123839,1.832198024,-0.03271782,0.49076733,0.294460386,0.32717824,0.392613888,0.098153472
0.57375,-1.439584136,-0.16358912,-0.065435641,-2.290247679,1.701326728,1.766762376,0.16358912,0.392613888,0.458049506,0.523485124,0.425331682,0.065435641
0.5805,-1.668608904,-0.32717824,-0.196306944,-1.832198024,2.061222792,1.210559368,0.294460386,0.294460386,0.588920772,0.621638596,0.458049506,0.065435641
0.58725,-1.734044552,-0.294460386,-0.458049506,-1.145123839,1.96306932,0.458049506,0.359896034,0.196306944,0.621638596,0.719792068,0.49076733,0.03271782
0.594,-1.995787144,-0.16358912,-0.850663364,-0.850663364,2.093940496,-0.294460386,0.392613888,0.130871281,0.687074244,0.719792068,0.523485124,0.03271782
0.60075,-2.486554384,-0.03271782,-1.275995135,-0.883381188,1.832198024,-0.458049506,0.588920772,0.03271782,0.785227776,0.621638596,0.523485124,0
0.6075,-2.94460392,0,-1.7994802,-2.486554384,1.537737727,-1.341430664,0.81794554,0,0.81794554,0.49076733,0.49076733,-0.03271782
0.61425,-3.369935751,-0.16358912,-2.290247679,-2.650143623,1.308712959,-0.98153466,1.145123839,-0.065435641,0.785227776,0.32717824,0.392613888,-0.03271782
0.621,-3.500806808,-0.948816895,-2.879168272,-2.355683088,0.948816895,0.785227776,1.439584136,-0.130871281,0.523485124,0.196306944,0.261742562,0
0.62775,-2.911885977,-1.766762376,-3.402653456,-2.224812031,0.883381188,1.47230196,1.832198024,-0.16358912,0.294460386,0.098153472,0.16358912,0.03271782
0.6345,-3.631678104,-1.603173375,-4.122445583,-2.355683088,0.687074244,1.701326728,2.224812031,-0.130871281,0.294460386,0.16358912,0.065435641,0.098153472
0.64125,-1.864915967,-1.079688072,-4.547777176,-2.715579271,0.523485124,1.734044552,2.453836679,0.065435641,0.392613888,0.294460386,-0.065435641,0.196306944
0.648,-0.556203008,-0.523485124,-3.893420935,-2.879168272,0.556203008,1.734044552,2.322965384,0.229024753,0.523485124,0.523485124,-0.196306944,0.229024753
0.65475,-0.98153466,-1.177841544,-3.86070323,-2.879168272,0.687074244,1.668608904,1.930351615,0.294460386,0.523485124,0.687074244,-0.359896034,0.196306944
0.6615,-0.130871281,-2.061222792,-4.253316879,-2.94460392,0.81794554,1.734044552,1.603173375,0.32717824,0.359896034,0.850663364,-0.49076733,0.16358912
0.66825,1.177841544,-1.96306932,-4.515059471,-3.140911102,0.850663364,1.864915967,1.308712959,0.49076733,0.392613888,0.98153466,-0.425331682,0.098153472
0.675,1.603173375,-0.948816895,-4.711366177,-3.27178216,0.65435648,1.930351615,1.177841544,0.65435648,0.065435641,0.98153466,-0.196306944,0.065435641
0.68175,1.177841544,-0.196306944,-4.613213062,-3.337217808,0.32717824,1.897633791,0.948816895,1.014252543,0,0.883381188,0.065435641,0.03271782
0.6885,0.916099012,-0.294460386,-4.057010174,-3.239064455,0.098153472,1.832198024,0.458049506,1.243277192,-0.130871281,0.752509892,0.229024753,0.03271782
0.69525,0.261742562,-0.65435648,-3.566242456,-3.108193159,-0.065435641,1.832198024,0.16358912,1.439584136,-0.261742562,0.621638596,0.261742562,0.03271782
0.702,-0.621638596,-0.687074244,-2.977321625,-2.977321625,-0.065435641,1.832198024,-0.03271782,1.243277192,-0.392613888,0.523485124,0.294460386,0.130871281
0.70875,-0.65435648,-0.785227776,-1.406866312,-2.879168272,-0.03271782,1.7994802,-0.196306944,1.014252543,0.16358912,0.458049506,0.294460386,0.294460386
0.7155,-2.682861328,0.556203008,1.537737727,-2.781014919,0.065435641,1.766762376,-0.49076733,0.621638596,1.210559368,0.392613888,0.261742562,0.556203008
0.72225,-4.253316879,1.570455551,1.47230196,-2.715579271,0.261742562,1.766762376,-0.65435648,0.098153472,1.275995135,0.32717824,0.294460386,0.687074244
0.729,-2.355683088,0.621638596,-0.523485124,-2.682861328,0.458049506,1.734044552,-0.719792068,0,1.406866312,0.16358912,0.392613888,0.719792068
0.73575,-1.570455551,-0.687074244,-2.388401031,-2.617425919,0.588920772,1.734044552,-0.752509892,0.03271782,1.341430664,-0.16358912,0.425331682,0.719792068
0.7425,-2.322965384,-1.734044552,-1.897633791,-2.421118736,0.556203008,1.668608904,-0.719792068,0.16358912,1.243277192,-0.588920772,0.49076733,0.883381188
0.74925,-1.603173375,-2.813732624,-2.192094088,-2.12665844,0.458049506,1.603173375,-0.523485124,0.098153472,1.014252543,-1.112406015,0.458049506,1.079688072
0.756,-0.16358912,-3.010039568,-2.028505087,-1.766762376,0.392613888,1.505019784,-0.294460386,-0.03271782,0.752509892,-1.570455551,0.49076733,1.112406015
0.76275,1.210559368,0.196306944,-1.374148488,-1.374148488,0.392613888,1.374148488,-0.49076733,-0.458049506,0.81794554,-1.897633791,0.523485124,1.177841544
0.7695,1.832198024,1.046970248,-0.752509892,-1.046970248,0.458049506,1.145123839,-1.014252543,-1.014252543,0.916099012,-1.63589108,0.65435648,1.177841544
0.77625,1.046970248,-0.98153466,-1.439584136,-0.687074244,0.556203008,0.916099012,-1.734044552,-0.98153466,0.81794554,-1.243277192,0.687074244,1.210559368
0.783,0,-0.752509892,-0.98153466,-0.425331682,0.556203008,0.687074244,-2.421118736,-0.687074244,0.719792068,-0.883381188,0.65435648,1.374148488
0.78975,-1.079688072,0.229024753,-0.621638596,-0.196306944,0.65435648,0.621638596,-2.453836679,-0.359896034,0.687074244,-0.785227776,0.687074244,1.537737727
0.7965,-1.177841544,-0.098153472,-0.883381188,0.392613888,0.948816895,0.621638596,-2.257529736,-0.03271782,0.687074244,-0.948816895,0.81794554,1.570455551
0.80325,-0.425331682,-0.556203008,-1.112406015,1.112406015,1.079688072,0.425331682,-1.930351615,0.32717824,0.65435648,-1.210559368,0.81794554,1.537737727
0.81,-0.196306944,-0.392613888,-1.046970248,1.668608904,1.112406015,0.294460386,-1.734044552,0.49076733,0.588920772,-1.406866312,0.81794554,1.570455551
0.81675,-0.458049506,-0.785227776,-0.752509892,1.63589108,1.177841544,0.294460386,-1.734044552,0.425331682,0.49076733,-1.537737727,0.850663364,1.570455551
0.8235,-1.177841544,-0.948816895,-0.556203008,1.112406015,1.275995135,0.32717824,-1.864915967,0.294460386,0.425331682,-1.537737727,0.883381188,1.505019784
0.83025,-1.897633791,-1.014252543,-0.556203008,0.621638596,1.275995135,0.392613888,-1.864915967,0.261742562,0.392613888,-1.505019784,0.883381188,1.47230196
0.837,-2.290247679,-0.850663364,-0.621638596,0.359896034,1.275995135,0.425331682,-1.668608904,0.32717824,0.392613888,-1.47230196,0.883381188,1.406866312
0.84375,-2.421118736,-0.294460386,-0.687074244,0.16358912,1.177841544,0.49076733,-1.505019784,0.425331682,0.359896034,-1.439584136,0.81794554,1.374148488
0.8505,-2.584707975,0,-0.81794554,-0.065435641,1.112406015,0.523485124,-1.308712959,0.556203008,0.32717824,-1.308712959,0.752509892,1.308712959
0.85725,-2.650143623,0.229024753,-0.81794554,-0.32717824,1.014252543,0.49076733,-1.243277192,0.621638596,0.229024753,-1.177841544,0.752509892,1.210559368
0.864,-2.748296976,0.523485124,-0.49076733,-0.523485124,0.98153466,0.425331682,-1.341430664,0.588920772,0.16358912,-1.014252543,0.752509892,1.079688072
0.87075,-2.846450567,0.458049506,0.065435641,-0.621638596,0.916099012,0.392613888,-1.308712959,0.523485124,0.130871281,-0.850663364,0.752509892,0.948816895
0.8775,-3.042757511,0.81794554,0.588920772,-0.752509892,0.916099012,0.32717824,-1.177841544,0.392613888,0.16358912,-0.621638596,0.752509892,0.785227776
0.88425,-3.042757511,1.046970248,1.046970248,-0.850663364,0.883381188,0.196306944,-0.883381188,0.229024753,0.229024753,-0.392613888,0.65435648,0.687074244
0.891,-2.94460392,1.243277192,1.374148488,-0.948816895,0.883381188,0.065435641,-0.588920772,0.130871281,0.261742562,-0.16358912,0.523485124,0.556203008
0.89775,-2.519272327,1.145123839,1.406866312,-1.112406015,0.916099012,-0.03271782,-0.294460386,0.098153472,0.294460386,0.065435641,0.425331682,0.425331682
0.9045,-2.093940496,0.65435648,1.603173375,-1.341430664,0.98153466,-0.16358912,-0.098153472,0,0.294460386,0.294460386,0.392613888,0.32717824
0.91125,-2.028505087,0.229024753,1.897633791,-1.668608904,0.883381188,-0.359896034,0.098153472,-0.03271782,0.392613888,0.458049506,0.32717824,0.261742562
0.918,-1.930351615,-0.359896034,1.96306932,-1.96306932,0.916099012,-0.556203008,0.261742562,-0.03271782,0.49076733,0.556203008,0.32717824,0.229024753
0.92475,-1.308712959,-1.079688072,1.341430664,-2.12665844,0.883381188,-0.752509892,0.359896034,0.03271782,0.523485124,0.621638596,0.294460386,0.196306944
0.9315,-0.752509892,-1.570455551,0.196306944,-2.421118736,0.81794554,-1.079688072,0.392613888,0.098153472,0.588920772,0.65435648,0.261742562,0.130871281
0.93825,-0.98153466,-1.766762376,-0.752509892,-2.879168272,0.752509892,-1.47230196,0.523485124,0.229024753,0.752509892,0.65435648,0.294460386,0.098153472
0.945,-1.537737727,-1.177841544,-0.621638596,-3.337217808,0.883381188,-2.093940496,0.65435648,0.425331682,0.81794554,0.65435648,0.32717824,0.03271782
0.95175,-2.617425919,-0.523485124,-1.275995135,-3.893420935,0.883381188,-2.682861328,0.948816895,0.621638596,0.81794554,0.621638596,0.359896034,0
0.9585,-1.897633791,-0.261742562,-0.130871281,-4.057010174,1.406866312,-3.140911102,1.341430664,0.687074244,0.588920772,0.588920772,0.392613888,0.03271782
0.96525,-2.12665844,0.556203008,1.014252543,-3.631678104,1.930351615,-3.958856583,1.7994802,0.687074244,0.425331682,0.523485124,0.425331682,0.16358912
0.972,-2.159376144,0.32717824,1.341430664,-4.318752289,1.766762376,-4.776802063,2.322965384,0.687074244,0.359896034,0.523485124,0.49076733,0.261742562
0.97875,-2.355683088,0.392613888,1.603173375,-2.977321625,1.505019784,-4.776802063,2.617425919,0.719792068,0.392613888,0.556203008,0.523485124,0.32717824
0.9855,-2.551990271,0.229024753,1.701326728,-0.916099012,1.505019784,-4.220599174,2.355683088,0.556203008,0.425331682,0.621638596,0.621638596,0.32717824
0.99225,-2.551990271,0.16358912,1.63589108,-1.734044552,1.7994802,-4.286034584,1.864915967,0.294460386,0.229024753,0.719792068,0.687074244,0.294460386
0.999,-2.519272327,0.16358912,1.47230196,-0.98153466,2.453836679,-4.351469994,1.439584136,0.16358912,0.458049506,0.81794554,0.719792068,0.261742562
1.00575,-2.584707975,0.130871281,1.505019784,0.49076733,2.257529736,-4.907673359,1.112406015,-0.098153472,0.359896034,0.916099012,0.719792068,0.196306944
1.0125,-2.879168272,0.359896034,1.537737727,1.046970248,1.570455551,-5.529312134,0.850663364,-0.261742562,0.425331682,0.948816895,0.719792068,0.196306944
1.01925,-3.173628807,0.65435648,1.537737727,0.98153466,0.785227776,-5.398440838,0.588920772,-0.425331682,0.32717824,0.916099012,0.719792068,0.196306944
1.026,-3.239064455,0.948816895,1.63589108,0.458049506,0.81794554,-4.874955654,0.32717824,-0.556203008,0.229024753,0.81794554,0.687074244,0.229024753
1.03275,-3.042757511,1.145123839,1.701326728,0.16358912,1.177841544,-4.253316879,0.16358912,-0.556203008,0.03271782,0.752509892,0.621638596,0.261742562
1.0395,-2.781014919,1.210559368,1.734044552,-0.687074244,1.308712959,-3.435371399,0.03271782,-0.49076733,0,0.687074244,0.523485124,0.359896034
1.04625,-2.617425919,1.210559368,1.734044552,-1.046970248,1.668608904,-2.093940496,-0.098153472,-0.196306944,0.621638596,0.65435648,0.458049506,0.49076733
1.053,-2.584707975,1.112406015,1.734044552,-2.159376144,2.12665844,0.294460386,-0.294460386,0.359896034,1.243277192,0.621638596,0.392613888,0.588920772
1.05975,-2.584707975,0.916099012,1.766762376,-4.416906357,0.883381188,0.49076733,-0.261742562,0.719792068,1.47230196,0.458049506,0.425331682,0.65435648
1.0665,-2.519272327,0.687074244,1.7994802,-3.566242456,1.930351615,-1.079688072,0,0.883381188,1.47230196,0.196306944,0.49076733,0.687074244
1.07325,-2.388401031,0.523485124,1.766762376,-2.781014919,2.617425919,-2.715579271,0.065435641,0.916099012,1.439584136,-0.294460386,0.523485124,0.785227776
1.08,-2.12665844,0.458049506,1.701326728,-3.697113752,2.453836679,-3.500806808,-0.16358912,0.81794554,1.275995135,-1.145123839,0.392613888,1.210559368
1.08675,-1.7994802,0.425331682,1.570455551,-2.584707975,1.668608904,-2.551990271,-0.588920772,0.621638596,1.112406015,-2.911885977,-0.294460386,1.63589108
1.0935,-1.47230196,0.49076733,1.505019784,-1.701326728,1.570455551,-2.682861328,-0.785227776,0.621638596,0.883381188,-3.042757511,-0.098153472,1.243277192
1.10025,-1.145123839,0.588920772,1.439584136,0.229024753,0.32717824,-2.159376144,-0.883381188,0.948816895,0.916099012,-1.63589108,0.359896034,0.948816895
1.107,-0.785227776,0.556203008,1.341430664,1.864915967,0.588920772,-1.341430664,-1.079688072,1.374148488,0.883381188,-0.719792068,0.359896034,1.046970248
1.11375,-0.425331682,0.359896034,1.210559368,1.505019784,2.028505087,-1.505019784,-1.603173375,1.668608904,0.785227776,-0.32717824,0.294460386,1.308712959
1.1205,-0.065435641,0,1.079688072,-0.196306944,1.505019784,-1.079688072,-2.519272327,1.63589108,0.687074244,-0.523485124,0.392613888,1.439584136
1.12725,0.588920772,-0.229024753,0.916099012,-1.734044552,0.621638596,-0.948816895,-3.140911102,1.439584136,0.458049506,-0.948816895,0.556203008,1.406866312
1.134,1.439584136,-0.16358912,0.850663364,-1.995787144,0.621638596,-1.145123839,-2.551990271,1.046970248,0.425331682,-1.439584136,0.523485124,1.439584136
1.14075,1.930351615,0,0.687074244,-0.916099012,1.275995135,-1.439584136,-1.766762376,0.621638596,0.523485124,-1.63589108,0.32717824,1.439584136
1.1475,1.930351615,0.065435641,0.588920772,-0.359896034,1.112406015,-1.145123839,-1.570455551,0.425331682,0.425331682,-1.570455551,0.196306944,1.406866312
1.15425,1.603173375,0,0.523485124,-0.850663364,1.275995135,-1.079688072,-1.63589108,0.49076733,0.32717824,-1.47230196,0.196306944,1.308712959
